Unnamed: 0,Jz,kepid,age,feh_x,logg_x,period,teff_x,tm_designation,teff_y,teff_err1,teff_err2,logg_y,logg_err1,logg_err2,feh_y,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance,parallax_snr
71,0.2880838476638018,10922836.0,3.951288060153019,-0.2594327680742181,4.339015455246488,12.974809920513525,6214.68996597458,2MASS J19323609+4819143,6215,152.0,-174.0,4.335,0.114,-0.279,-0.26,0.26,-0.3,0.996,0.191,-0.106,1.126,0.516,-0.153,0.9835,0.4905,-0.625,DSEP,11.521,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.15039,48.32066,11111111111111111,PHO1,KIC0,KIC0,10.497,0.022,10.231,0.018000000000000002,10.197,0.014,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,39.397,36.587,35.746,34.145,33.444,31.948,31.322,30.824,30.631,30.812,31.034,31.812,32.078,33.357,,,,-2147483648,b'3560-458-1  ',1635378410781933568,2128905818501972864,2035688,2015.0,293.15042815007706,0.2160353361054093,48.32068709252829,0.2997190884179509,3.805491334729766,0.40362599608638106,3.894052351799163,1.5611698088157435,8.79369125846589,0.8589393586986431,0.5672469139099121,0.6164937615394592,-0.6623075604438782,-0.3255065381526947,0.8089407682418823,-0.7596933841705322,-0.4455667734146118,-0.8890118598937988,-0.2691236436367035,0.1403638869524002,106,106,106,98,0,8,,0.6918629142667674,527.4398961228454,False,6.779730796813965,2.0705337524414062,3.1523421057499945e-05,5,16,False,0.27271395921707153,0.04422001540660858,0.09054641425609587,0.11424017697572708,-92.10494995117188,51.69244003295898,21.50034523010254,0.5388540029525757,114,451450.5448675329,523.3211199859419,11.388244610037994,b'NOT_AVAILABLE',80.62613299489266,13.582189279420495,314.7333859420985,68.1951570655295,1.3219590960930958e-05,9.428261240922012
108,0.6665559176263125,11465927.0,5.205524343615539,-0.2201683506631497,4.310299734305125,18.301676630981927,6044.533158548942,2MASS J19465880+4919564,6045,147.0,-167.0,4.309,0.145,-0.24,-0.22,0.28,-0.3,0.975,0.157,-0.11199999999999999,1.145,0.43,-0.187,0.9151,0.6041,-0.5294,DSEP,11.848,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.745,49.33234,11111111111111111,PHO1,KIC0,KIC0,10.725,0.019,10.453,0.018000000000000002,10.390999999999998,0.017,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.889,44.02,42.96100000000001,41.054,40.173,38.44,37.666,36.864,36.404,35.929,35.74800000000001,36.341,36.637,38.754,,,,-2147483648,b'3565-1198-1 ',1635378410781933568,2086841011887432832,869199,2015.0,296.7449878695466,0.20912503313409872,49.33233600135158,0.27857018570616626,3.4354391257150714,0.3670151715223433,-2.1774621949855253,1.3642873005366165,7.6133842747035745,0.8420546862192875,0.5812760591506958,0.6552147269248962,-0.7394277453422546,-0.30261316895484924,0.7271924018859863,-0.7019094824790955,-0.5226908326148987,-0.8983190059661865,-0.21798193454742432,0.16523130238056186,105,105,105,96,0,9,,0.6091413344796518,210.77520337918773,False,5.9879255294799805,2.6292941570281982,2.6946834623231556e-05,5,15,False,0.20865342020988464,0.16712218523025513,0.029173126444220543,0.17615503072738647,-118.3770751953125,87.65118408203125,47.80223846435547,14.741768836975098,107,332603.64133106236,494.414064968539,11.719952564971154,b'NOT_AVAILABLE',82.64711250246842,11.927857702088144,321.6266245189221,68.03308079907471,3.57401635488815e-05,9.360482596578239
146,1.4595808982316123,12267353.0,3.75614983614594,-0.03995892322565249,4.44362228432093,17.560491096229438,6051.9823932051,2MASS J19442481+5057099,6053,141.0,-177.0,4.434,0.056,-0.298,-0.04,0.22,-0.3,1.047,0.201,-0.121,1.029,0.461,-0.101,1.3530000000000002,0.3524,-0.8795,DSEP,11.685,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.10339,50.952751,11111111111111111,PHO1,KIC0,KIC0,10.623,0.021,10.382,0.018000000000000002,10.312,0.017,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,44.569,39.647,37.546,34.93,33.442,30.689,29.611,28.313,26.722,25.651,24.726,24.038,23.885,23.233,,,,-2147483648,b'3569-388-1  ',1635378410781933568,2135401630119311616,969227,2015.0,296.10334581980754,0.17763038527297967,50.95267914492254,0.2921559169422678,3.224525747175872,0.3445273867653871,-6.280960798661883,1.3074530863697746,-19.74396315911027,0.8018728372256754,0.3556632697582245,0.4415657818317413,-0.6161629557609558,-0.06877986341714859,0.7397238612174988,-0.6371286511421204,-0.4418815970420837,-0.8443866968154907,-0.15887145698070526,-0.10302536934614183,99,99,98,92,1,7,,0.5672559073817695,300.05548448219656,False,5.58808183670044,3.044759511947632,3.1192681490210816e-05,5,13,False,0.2526128590106964,0.2736299335956573,0.17841841280460358,0.14616602659225464,-78.7416000366211,68.56019592285156,35.52722930908203,29.509239196777344,98,392782.8334557633,218.1425189924898,11.539388817035633,b'NOT_AVAILABLE',83.92259922333739,13.043106775824638,322.83772792053,69.6466780228074,1.054312485756998e-05,9.359272647232768
52,4.820974804479889,10585938.0,4.908365794552372,-0.4397431620421986,4.502472582948856,21.17090994240205,5894.8847866343995,2MASS J19010575+4751448,5895,149.0,-143.0,4.497,0.061,-0.28600000000000003,-0.44,0.3,-0.26,0.867,0.11699999999999999,-0.073,0.87,0.369,-0.086,1.854,0.4969,-1.178,DSEP,11.163,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.27399,47.86245,11111110111011101,PHO1,KIC0,KIC0,10.121,0.024,9.827,0.017,9.773,0.021,0.6984,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,35.059,32.253,31.456,30.013,29.424,28.068,27.455,26.781,26.494,26.566,26.652,26.931,27.098000000000006,28.101,,,,-2147483648,b'3545-2111-1 ',1635378410781933568,2131494378110332416,322600,2015.0,285.273828325544,0.23304358852560084,47.86236839321581,0.4208805938189221,5.045802191845226,0.5460565313524957,-20.577809297682073,2.464460225116333,-16.984451121170448,1.6951568195191895,0.6523078083992004,-0.4215171933174133,0.39772599935531616,-0.7483124136924744,-0.24112369120121,0.1743876487016678,-0.7601601481437683,-0.9412723779678344,0.6556283831596375,-0.6724270582199097,52,52,52,48,0,4,,0.5546076949851684,245.1611347595164,False,5.467517375946045,3.2168059349060063,2.5421772079425864e-05,5,8,False,0.4132426083087921,0.20659077167510986,0.6540179252624512,0.3799097836017609,-94.07176208496094,-86.66560363769531,41.804935455322266,21.989768981933594,67,601814.6281718939,1511.7381798371678,11.076113214265563,b'NOT_AVAILABLE',78.03970537495928,18.23858034819689,300.60075575143554,69.6841494825199,2.518058840079677e-05,9.240439225857388
487,0.5150830721457578,9026207.0,0.8330380529015909,-0.2210446072296625,4.506960207871024,7.282733363976097,6060.145222278073,2MASS J19332656+4522097,6060,144.0,-162.0,4.509,0.038,-0.293,-0.22,0.26,-0.3,1.008,0.12300000000000001,-0.12300000000000001,0.925,0.3720000000000001,-0.077,1.795,0.3395,-1.14,DSEP,11.7,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.36069,45.369362,11111111111111111,PHO1,KIC0,KIC0,10.682,0.021,10.438,0.017,10.38,0.021,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,46.562,44.32100000000001,44.756,44.213,44.786,44.798,45.01300000000001,45.93,48.145,50.398,52.974,55.989,57.144,63.354,,,,-2147483648,b'3556-3104-1 ',1635378410781933568,2126519775189416192,159188,2015.0,293.36068254304723,0.13035898156940193,45.36937066632899,0.194953695510233,2.310850408419199,0.25046383349986096,2.833261954082544,0.8679255003110556,0.2526478757385343,0.5278156247436429,0.2606604397296905,0.3055139780044556,-0.5858141779899597,-0.012908421456813812,0.7906786799430847,-0.6416360139846802,-0.4919606745243073,-0.8141951560974121,-0.2518542408943176,-0.04220069944858551,123,123,122,119,1,4,,0.30879257001294524,123.47157407674636,False,3.1554818153381348,9.9007568359375,2.972471884277184e-05,5,18,False,0.1141437292098999,0.1381736546754837,0.15794503688812256,0.18867863714694974,-82.22583770751953,65.70193481445311,24.010841369628906,-0.6161346435546875,139,375813.9359026461,278.156138890737,11.587337862498705,b'NOT_AVAILABLE',77.97246326687812,12.154356363219293,312.06763135056906,65.43232964040479,1.8667242722562853e-05,9.226283795662187
28,2.0090273059583605,10160679.0,0.6097352276942981,0.07016111260552109,4.448522476840479,6.306726236076282,6140.326032303244,2MASS J19530123+4706524,6140,137.0,-181.0,4.455,0.038,-0.33,0.07,0.17,-0.31,1.1420000000000001,0.24,-0.15,1.048,0.5529999999999999,-0.08800000000000001,1.3969999999999998,0.2667,-0.9628,DSEP,11.12,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.25516,47.11457100000001,11111101110111011,PHO1,KIC0,KIC0,10.048,0.021,9.817,0.017,9.751,0.014,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,49.299,48.644,50.64,51.75100000000001,53.941,56.673,57.944,61.114,67.11399999999999,72.16199999999998,77.078,82.77799999999998,85.042,98.248,,,,-2147483648,b'3562-2092-1 ',1635378410781933568,2086330082578657408,368296,2015.0,298.25516343091704,0.16313017530938365,47.11460042235543,0.26449755813793163,3.0702409966336663,0.3333619673310159,0.15579259264796466,1.421769192946161,6.447604037101784,0.9363315393262012,0.15504512190818787,0.2658078670501709,-0.6197786927223206,-0.06070202961564064,0.8854402899742126,-0.6725485324859619,-0.7189039587974548,-0.8038606643676758,-0.5964829921722412,0.41504037380218506,87,87,84,85,3,2,,0.3767484162731457,233.3677392863252,False,3.785923480987549,6.5384440422058105,3.163892688462511e-05,5,15,False,0.3515637516975403,0.07505879551172256,0.20519278943538666,0.4073108434677124,-114.71405029296876,43.83956527709961,8.819108963012695,0.8807886242866516,104,658049.5399702055,1134.2079074505655,10.979123589206038,b'NOT_AVAILABLE',81.15784855729395,9.980447490827258,321.2543190901596,65.60232577076135,3.0629458571600394e-06,9.209931838400246
202,1.2065777178668298,4255487.0,0.3398814614235565,-0.039046974494234964,4.491286632677603,7.670848222610142,5803.830856052272,2MASS J19185210+3919599,5804,144.0,-158.0,4.49,0.048,-0.28800000000000003,-0.04,0.24,-0.28,0.982,0.121,-0.11,0.933,0.382,-0.085,1.704,0.379,-1.081,DSEP,9.55,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.7171,39.33332100000001,11111111111111111,PHO1,KIC0,KIC0,8.532,0.065,8.195,0.018000000000000002,8.176,0.038,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,83.553,84.274,87.537,88.854,91.438,94.662,96.034,99.773,106.273,112.302,118.615,126.164,128.891,144.984,,,,-2147483648,b'3121-5-1    ',1635378410781933568,2100962829994679936,1107058,2015.0,289.7171320254476,0.16434784675356806,39.333326193868864,0.1855854856274652,2.6229159420843637,0.2851703478316411,-3.6556198349743663,1.1062911027895188,5.90207561195256,1.0289973688498109,0.4068586528301239,0.5527122616767883,-0.5823324918746948,-0.6305020451545715,0.5583484768867493,-0.6409978270530701,-0.4957349598407746,-0.8508027791976929,-0.6489508748054504,0.5648959279060364,81,81,79,80,2,1,,0.3750071116440708,227.34535707743152,False,3.769648551940918,6.463106155395508,2.5642137188697234e-05,5,13,False,0.4771789014339447,0.17712102830410004,0.30539512634277344,0.21023821830749512,-83.29560089111328,83.638916015625,-15.021480560302734,12.882102966308596,97,2687839.801863145,3210.7761760601206,9.451261612000767,b'NOT_AVAILABLE',71.21966031467635,11.936169571769495,302.10472299558603,60.59359976916908,4.4457727540333423e-05,9.197716249351707
313,0.2725653346495425,6307746.0,4.8197652820120505,-0.6399118735553477,4.232028067183099,11.489914750629096,6169.959013002329,2MASS J19511580+4141451,6170,159.0,-164.0,4.232,0.22,-0.208,-0.64,0.3,-0.28,0.8690000000000001,0.127,-0.07200000000000001,1.182,0.371,-0.26,0.7414,0.8266,-0.3906,DSEP,11.98,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.81586,41.695869,11111111111111111,PHO1,KIC0,KIC0,10.933,0.02,10.652,0.024,10.6,0.02,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,49.691,44.51600000000001,42.477,39.775,38.255,35.637,34.613,33.331,32.162,31.477,31.23,31.282,31.385,32.216,,,,-2147483648,b'3145-1112-1 ',1635378410781933568,2076905549940835840,950743,2015.0,297.81586403913667,0.1845098281809755,41.69586426425293,0.3347416073158816,2.6759200637152207,0.2920521481948952,2.5324627784049856,1.3606161825695804,-0.5057184491175863,1.4333977085860652,0.7086921334266663,0.542256772518158,-0.7531081438064575,-0.6807283759117126,0.4891286194324493,-0.6817377805709839,-0.8830884695053101,-0.8700010180473328,-0.3608053326606751,0.5734871625900269,97,97,97,89,0,8,,0.4100823038791208,145.18518782883172,False,4.098412036895752,5.692851543426514,3.1296054658014334e-05,5,12,False,0.4620262384414673,0.32139697670936584,0.12065038830041885,0.3470719158649445,-127.07561492919922,-83.91007995605469,59.75508117675781,14.206249237060547,96,293378.9105404543,97.0331867334927,11.85619783510558,b'NOT_AVAILABLE',76.2347261985272,7.573751822120893,315.5903400319,60.807105254322025,7.981238320041694e-06,9.162473483774885
493,1.879902657721828,9044728.0,3.3653273458891526,-0.4605417006638522,4.340534946988299,14.43796873489278,6009.998754693261,2MASS J19535003+4519537,6010,154.0,-155.0,4.34,0.149,-0.229,-0.46,0.3,-0.26,0.8759999999999999,0.133,-0.07200000000000001,1.047,0.34600000000000003,-0.175,1.075,0.7303,-0.5981,DSEP,12.183,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.4584700000001,45.331581,11111111111111111,PHO1,KIC0,KIC0,11.114,0.021,10.823,0.017,10.785,0.012,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,56.413,51.794,50.20399999999999,47.969,47.00100000000001,45.40600000000001,44.769,44.29600000000001,44.645,45.367,46.858,48.394,48.952,52.819,,,,-2147483648,b'3558-504-1  ',1635378410781933568,2079409859471386112,1683670,2015.0,298.4585813919573,0.2058457147242636,45.33155252647335,0.319560328577751,3.7116273175315015,0.4064575558993858,14.855698660230665,1.9942049011387444,-4.355907662540848,1.2521912648530564,0.64030522108078,0.6016808152198792,-0.6894950270652771,-0.4942898750305176,0.7554730176925659,-0.7779901027679443,-0.636855959892273,-0.9002009034156799,-0.37847089767456055,0.4613711535930634,83,83,83,76,0,7,,0.5943090116438673,157.90692659463832,False,5.846237659454347,2.6819837093353267,2.5467512386967428e-05,5,14,False,0.4460149705410004,0.206927552819252,0.2083383947610855,0.3877632319927216,-103.9936752319336,-69.70932006835939,48.93290710449219,11.18970012664795,97,240739.48644754852,98.90727248196812,12.070901739484267,b'NOT_AVAILABLE',79.65643946395481,8.9774362449972,319.6939650717757,63.94183374152809,1.938752362189151e-05,9.131647975687466
377,1.5076353940260867,7353063.0,0.7512438139849261,-0.34037932415907884,4.241714377316294,4.998243925144009,6232.904614789421,2MASS J19145028+4259278,6233,154.0,-178.0,4.244,0.177,-0.249,-0.34,0.28,-0.3,0.9940000000000001,0.195,-0.114,1.248,0.569,-0.239,0.7213,0.616,-0.4399,DSEP,11.745,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.70953,42.991058,11111111111111111,PHO1,KIC0,KIC0,10.816,0.026,10.522,0.02,10.481,0.014,0.875,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,67.531,66.889,70.084,72.041,75.465,80.865,83.15,89.417,99.922,108.365,114.963,122.722,125.722,143.90200000000004,,,,-2147483648,b'3129-1401-1 ',1635378410781933568,2102911233316869248,394328,2015.0,288.7094861681666,0.13214165758533933,42.99099108677603,0.20031681481589145,2.297867279306632,0.2518467036117083,0.2740706125455086,0.9825509515358868,-18.72453299624263,0.5791343491512357,0.4309989511966705,0.3411803543567657,-0.4681403040885925,-0.3079546093940735,0.6325398087501526,-0.6502608060836792,-0.4064174890518189,-0.8452437520027161,-0.10964538156986237,-0.0599357895553112,100,100,100,92,0,8,,0.32801584662111083,118.47089361690719,False,3.332714557647705,8.758212089538574,2.7423151550465263e-05,5,16,False,0.2913699150085449,0.16322751343250275,0.2455078065395355,0.1466655731201172,-60.22723388671875,77.59191131591797,35.44825744628906,13.317501068115234,123,360527.8834879478,226.20940286391843,11.632422916329135,b'NOT_AVAILABLE',74.30320882687077,14.156761662212107,302.77664415153544,64.3161261774663,3.5011254357261586e-05,9.124071295566502
321,21.70241276989347,6272547.0,6.921438457831672,-0.4800008923853165,4.417053577301844,19.567198105380285,6053.950516749751,2MASS J19092223+4141089,6054,151.0,-155.0,4.417,0.099,-0.258,-0.48,0.3,-0.28,0.8909999999999999,0.122,-0.083,0.967,0.348,-0.125,1.388,0.6032,-0.8226,DSEP,11.519,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.34265,41.685822,11111111111111111,PHO1,KIC0,KIC0,10.456,0.022,10.149,0.023,10.079,0.02,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,37.129,34.042,33.203,31.567,30.585,28.586,27.777,26.794,25.608,24.944000000000006,24.776,24.718000000000004,24.645,24.847,,,,-2147483648,b'3128-1373-1 ',1635378410781933568,2102416934123892992,1086111,2015.0,287.34249131001457,0.194898142100335,41.685706698176276,0.2957488492870367,3.49001823311032,0.3846709829457473,-25.576244620917077,1.4187145400450265,-22.128349084276813,0.8378101911460117,0.2500452995300293,0.2582622468471527,-0.4870669543743134,-0.10422033071517944,0.7509326934814453,-0.6345356106758118,-0.4898850321769714,-0.808261513710022,-0.2511579692363739,-0.026853401213884357,114,114,114,108,0,6,,0.7171673257960715,381.8146252857927,False,7.022393226623535,1.9237779378890991,3.114545688731596e-05,5,15,False,0.20096448063850406,0.12824122607707975,0.2214357703924179,0.18733976781368256,-91.65994262695312,50.79494857788086,18.844852447509766,-18.980005264282227,130,456768.0773696011,852.7852934405585,11.375530703081198,b'NOT_AVAILABLE',72.64952437169454,14.554345817961266,299.7496385496672,63.344885256742685,2.6004873149246804e-05,9.072735890771726
341,1.6222017353086426,6521917.0,0.04742245455286333,0.02313001598314527,4.098095268017085,1.358946349594122,6215.6080026800755,2MASS J19263442+4157533,6215,144.0,-181.0,4.098,0.252,-0.264,0.02,0.2,-0.3,1.173,0.305,-0.177,1.604,0.8290000000000001,-0.478,0.4006,0.6142,-0.2568,DSEP,11.586,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.64343,41.964828,11111111111111111,PHO1,KIC0,KIC0,10.56,0.025,10.306,0.017,10.274,0.016,0.8751,1459.789,7.1,7.1,7.1,7.122999999999998,7.112,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,66.033,69.832,78.281,86.15299999999998,95.614,108.543,112.406,120.979,136.694,147.627,154.322,161.33700000000005,164.259,182.098,,,,-2147483648,b'3142-897-1  ',1635378410781933568,2101743070931380224,1854458,2015.0,291.6434552473675,0.13913691849582216,41.96483050332324,0.2249357556845709,2.233606611647644,0.2472467265332863,-5.168613999508367,0.9792237369685644,-1.6083543975097505,0.8314309099290572,0.4697117209434509,0.21062812209129333,-0.4369138181209564,-0.4071013629436493,0.3041096329689026,-0.3997982144355774,-0.718980073928833,-0.8381530642509459,0.024091118946671486,0.008808149956166744,105,105,103,101,2,4,,0.3219277504127237,108.2102729398273,False,3.276475191116333,8.972855567932129,2.9092905606376007e-05,5,16,False,0.32030680775642395,0.11317837983369827,0.18051208555698395,0.15141573548316956,-111.98340606689452,81.95588684082031,42.0346908569336,9.881268501281738,122,427905.6866031478,1136.2187342462491,11.446399918769071,b'NOT_AVAILABLE',74.28997657293074,11.762090117398117,306.6858322619961,62.6745395541473,4.134634462263641e-05,9.033917831656058
278,0.8043872282299702,5773489.0,0.5645990019223165,0.000561077124688086,4.228359754608056,7.332867281664487,5917.708740499132,2MASS J19020264+4104385,5918,153.0,-170.0,4.229,0.185,-0.252,0.0,0.22,-0.3,1.031,0.23199999999999998,-0.124,1.2919999999999998,0.621,-0.27,0.6732,0.6266,-0.4165,DSEP,12.371,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.5110200000001,41.077358,11110111011101110,PHO1,KIC0,KIC0,11.242,0.021,10.916,0.022,10.852,0.018000000000000002,0.6923,1426.3129999999999,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,68.60300000000001,65.833,67.124,66.652,67.56,67.65,67.954,69.685,72.91199999999998,76.52600000000002,81.21,86.361,88.294,100.216,,,,-2147483648,b'3124-1147-1 ',1635378410781933568,2103850078809355264,1016168,2015.0,285.5110367861885,0.21374120063302884,41.077305777435924,0.309462888474737,3.3853970719391135,0.3774281229348155,-1.096228744515073,1.3637329209477616,-7.170032798967278,1.0805811893217252,0.14673461019992828,0.15537121891975406,-0.4964235723018646,-0.113287553191185,0.6327227354049683,-0.5179920196533203,-0.6617112159729004,-0.7708106040954591,-0.3861885666847229,0.18545998632907867,124,115,120,104,4,11,,0.8139547678151975,371.4416979193454,False,7.952024936676025,1.4887717962265017,2.125919490936212e-05,5,19,False,0.2701007127761841,0.18719935417175293,0.18436959385871887,0.13176338374614716,-125.02519989013672,68.1470947265625,-0.152889683842659,-15.515932083129885,148,204892.0186357447,743.8889629004871,12.245957460784911,b'NOT_AVAILABLE',71.51178387038523,15.579756269523735,296.4586534863845,63.09890321762319,2.8213212629524738e-05,8.969647109534007
260,0.2341080734461441,5393802.0,0.105520829780971,-0.14005908488100838,4.427815348247847,2.4126089138031324,6104.813747771466,2MASS J19565640+4034005,6105,139.0,-177.0,4.431,0.06,-0.287,-0.14,0.22,-0.3,1.021,0.179,-0.11699999999999999,1.021,0.43,-0.103,1.352,0.3731,-0.858,DSEP,11.783,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.23502,40.566811,11111111111111111,PHO1,KIC0,KIC0,10.785,0.022,10.508,0.022,10.454,0.018000000000000002,0.8719,1459.789,7.1,7.1,7.1110000000000015,8.051,9.34,8.447000000000001,7.106,9.679,7.101,7.101,7.905,7.103,7.101,7.659,98.469,101.392,110.262,117.867,127.401,142.61,148.541,162.52200000000005,185.696,201.659,212.271,224.384,229.312,262.973,,,,-2147483648,b'3141-1818-1 ',1635378410781933568,2075055862145156864,2010736,2015.0,299.23503646127546,0.2042783629575672,40.56681170598148,0.2284929191916297,3.0975105020028346,0.346818369247442,3.7011060665120117,1.3505079718383983,3.339699815993914,0.8972559173934013,0.6372414231300354,0.6903046369552612,-0.8158475160598755,-0.4768223464488983,0.8432521224021912,-0.7963489294052124,-0.6338121891021729,-0.9040360450744628,-0.5290390849113464,0.5906863808631897,89,89,89,84,0,5,,0.4192447347163356,182.08274258396315,False,4.184587001800537,5.394986152648926,3.143566937069409e-05,5,14,False,0.15496207773685455,0.07392052561044693,0.13801662623882294,0.5287007689476013,-124.74957275390624,-43.6712532043457,-0.5815194845199585,5.58165454864502,114,339730.97756859363,277.403528327952,11.69693219185441,b'NOT_AVAILABLE',75.7970773356313,6.080970205657669,316.70988436522936,59.35604017415982,1.3527568893845946e-05,8.931218114900009
224,0.1865643881946941,4755204.0,6.732042630286464,-0.20000000000000004,4.086015804001439,22.65327902917857,6073.0,2MASS J19363578+3948431,6073,70.0,-70.0,4.086,0.011,-0.013,-0.2,0.3,-0.3,1.24,0.11,-0.1,1.67,0.05,-0.06,0.3756,0.01197,-0.01183,MULT10,10.622,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.14911,39.81197,11111011101110111,PHO10,AST10,PHO10,9.56,0.02,9.323,0.019,9.263,0.018000000000000002,0.6987,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,38.045,34.635,33.246,31.405,30.357,28.022,27.066,25.729,24.339,23.153,22.425,21.866,21.704,21.125,,,,-2147483648,b'3139-1551-1 ',1635378410781933568,2052491718880913792,1619876,2015.0,294.1491089295417,0.1694644238688934,39.81192334384122,0.28156446948373903,3.796001587349824,0.42608504002568,1.5664863959735142,2.44588681638678,-10.53252041046569,1.1188923737764185,0.24940605461597445,0.20435687899589536,-0.6170090436935425,0.16305124759674072,0.8795219659805298,-0.8032739162445068,-0.5682202577590942,-0.8062919378280641,-0.631655752658844,0.19439390301704407,66,66,61,66,5,0,,0.3054065961571878,63.785584043627814,False,3.124373435974121,8.785834312438965,2.5843100956990384e-05,5,11,False,0.6685121655464172,0.3664752840995789,0.4672659635543823,0.2705565392971039,-93.87670135498048,56.50556945800781,2.7244200706481934,-2.6594078540802,97,987183.5494287296,728.186663332226,10.538775289834028,b'NOT_AVAILABLE',73.21286629548109,9.097579765265682,308.97674120325564,60.025470659707786,7.854213695967771e-06,8.909023389136216
